# BEAST v1.8.2, r6687
# Generated Tue Jan 15 13:22:39 EST 2019 [seed=1547576558768]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	skyline
190000	-3842.799081561735	-1568.3543054253175	-2274.444776136417	4080626.8856241624	1356326.4728457453	1011086.225296748	993277.6101549875	1487830.5944683843	860436.5800009816	6.0	6.0	3.0	1.0	7.0	16.438875179003354	0.2301526633901865	0.31142799150494543	0.1575107106261521	0.3009086344787159	1.0E-8	-2274.444776136417	-338.1908580991425
195000	-3826.373653442447	-1557.5524832416643	-2268.821170200783	4222465.309281129	999704.7756213765	192216.79956754312	470699.4048975073	1035829.245362335	1186877.3600057212	4.0	7.0	1.0	8.0	3.0	22.971915992624563	0.24457035598905602	0.29331328410003615	0.15150320749893373	0.310613152411974	1.0E-8	-2268.821170200783	-327.8289381046691
200000	-3840.492217764626	-1567.271826201576	-2273.22039156305	3632068.352165058	5175175.410966307	631028.4439239437	165530.62716898762	439397.84344695386	981448.8491616263	2.0	5.0	4.0	4.0	8.0	24.072059900049915	0.24457035598905602	0.29331328410003615	0.15150320749893373	0.310613152411974	1.0E-8	-2273.22039156305	-335.5776085519407
205000	-3829.0662970951826	-1562.4784707752522	-2266.58782631993	3601892.0515104965	3406852.512797423	530051.8818167436	816799.8016158798	624998.3931561486	504333.6728080454	1.0	3.0	1.0	6.0	12.0	19.24943050990812	0.27395586095286756	0.2838678175957159	0.14694418409250426	0.29523213735891224	1.0E-8	-2266.58782631993	-332.3695430193838
210000	-3833.508618473941	-1566.4441795321286	-2267.0644389418126	3850181.966754282	447201.2140063457	833099.7143950904	1250980.0897430694	749684.3601916169	2187744.8890330265	11.0	5.0	1.0	3.0	3.0	20.101758848487467	0.27854003892580825	0.2872345814246358	0.14230811996600293	0.2919172596835529	1.0E-8	-2267.0644389418126	-335.6244130146476
215000	-3828.84531247049	-1562.286339568357	-2266.558972902133	3448418.169751417	612300.8723236823	351249.0734512638	847342.3939988746	636679.9249546874	1180023.821703715	11.0	4.0	6.0	1.0	1.0	19.459148716876808	0.2751724337982808	0.2868535338877626	0.1460137502203999	0.29196028209355657	1.0E-8	-2266.558972902133	-333.6197249358674
220000	-3839.0967507750656	-1563.777813383121	-2275.3189373919445	3688349.9959339444	560765.5165699794	788852.6772124714	1240132.3456327985	1199125.8884940387	3839102.5565277166	10.0	2.0	5.0	5.0	1.0	26.41672438432283	0.277566092236512	0.2798003483992763	0.14707246643395325	0.29556109293025834	1.0E-8	-2275.3189373919445	-331.1868324458174
225000	-3837.5498654122707	-1563.9308867868126	-2273.618978625458	3868228.800510178	577010.3194800157	607524.0564593085	515854.86554709316	517706.4081927294	1345060.9877298246	11.0	2.0	8.0	1.0	1.0	25.36265908581402	0.2777048966547712	0.2821026922357368	0.13902135820276484	0.3011710529067271	1.0E-8	-2273.618978625458	-335.00415089862884
230000	-3839.2371668442734	-1566.4686910967794	-2272.768475747494	3637038.783699223	2290642.670828478	687382.1444443956	594364.3485671041	1412977.4010034117	1520989.3642627448	1.0	4.0	6.0	4.0	8.0	21.656333713115835	0.2787312244022616	0.2646403972123855	0.16053579014534677	0.29609258824000606	1.0E-8	-2272.768475747494	-334.776284440877
235000	-3842.0038481443935	-1569.7977799127505	-2272.206068231643	3167459.621123365	3942047.405596161	1139611.316881694	500213.7215593227	635758.3247100541	1240794.888226227	1.0	4.0	5.0	3.0	10.0	20.822293950893954	0.2787312244022616	0.2695407798530129	0.15563540750471938	0.29609258824000606	1.0E-8	-2272.206068231643	-338.2439416791334
240000	-3840.1237981680333	-1570.6904708592322	-2269.4333273088014	3805657.242753696	940979.9083624791	583241.4539725592	1208801.1174656646	389443.99083635915	1091310.1066220647	6.0	6.0	3.0	7.0	1.0	17.319025449767924	0.2787312244022616	0.2695407798530129	0.15987077015398396	0.29185722559074145	1.0E-8	-2269.4333273088014	-340.82659185515865
245000	-3835.4247468609165	-1562.137717508879	-2273.2870293520373	3447240.7313262024	539218.9146302142	630203.8421265436	500273.1336186507	854284.7549452649	2586702.2811233574	5.0	3.0	2.0	10.0	3.0	14.910141926633173	0.26409351598967223	0.2769335850571642	0.15987077015398396	0.2991021287991795	1.0E-8	-2273.2870293520373	-332.8454282288525
250000	-3826.0238558020596	-1555.7057903200775	-2270.318065481982	3991430.4542776714	719753.2915589814	393865.60473159427	125529.90397113956	523436.70566414925	2142736.7772028707	2.0	1.0	3.0	16.0	1.0	14.910141926633173	0.26628926805766934	0.27848979183048306	0.15987077015398396	0.29535016995786356	1.0E-8	-2270.318065481982	-325.74718885568865
255000	-3855.1451375354973	-1577.8320262385562	-2277.313111296941	3714271.5294798412	3561430.7104205023	1004296.0666648813	1039242.7211797629	473436.6362268433	913044.4968191981	4.0	9.0	5.0	1.0	4.0	14.546363028124121	0.2605858749520739	0.29320294181396567	0.15479363985070155	0.29141754338325876	1.0E-8	-2277.313111296941	-347.20593082779743
260000	-3840.4646483118267	-1570.6345698828804	-2269.8300784289463	3442553.5105730663	856425.4725937608	1550608.74657629	1754212.8889527917	2145298.9143029293	1311652.0104323968	4.0	4.0	4.0	5.0	6.0	30.180735787764956	0.2605858749520739	0.2790788703772752	0.15516376605435933	0.3051714886162914	1.0E-8	-2269.8300784289463	-337.6307187625049
265000	-3825.807734079777	-1561.4768177085941	-2264.330916371183	3673050.6383153363	709780.5918326223	624096.0888937538	1151323.8395710448	537511.5613058229	1358959.3427642423	6.0	3.0	7.0	6.0	1.0	28.123014615623223	0.2633975976666801	0.2790788703772752	0.15235204333975313	0.3051714886162914	1.0E-8	-2264.330916371183	-330.7987315542629
270000	-3857.25368276686	-1577.4438808092	-2279.80980195766	3598576.9015117465	3488008.088354779	689841.9064333428	785958.1056954452	1461487.0296749482	2024041.0169343476	1.0	9.0	3.0	2.0	8.0	23.823803153412303	0.2764507093066613	0.2650503521829603	0.1567152388557691	0.3017836996546091	1.0E-8	-2279.80980195766	-344.405720631976
