# BEAST v1.8.2, r6687
# Generated Tue Jan 15 13:40:13 EST 2019 [seed=1547577613245]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	skyline
250000	-3281.70393908623	-1435.4954564020543	-1846.2084826841758	427285.94861659047	190568.22700722326	263209.2775367791	186214.46305454927	121695.35901326887	203029.97460640682	4.0	1.0	3.0	5.0	3.0	7.164671331355928	0.2687209656220156	0.27397493620534	0.16161906801803358	0.295685030154611	1.0E-8	-1846.2084826841758	-215.74040439840124
255000	-3283.5877020750236	-1437.5030263438657	-1846.0846757311579	537545.7841911709	278781.486802121	142127.97848564538	303333.0603974192	565318.6025987837	370108.57965300936	3.0	5.0	2.0	3.0	3.0	6.647976069697236	0.2730943172430737	0.2665708622021847	0.16660360154561665	0.29373121900912513	1.0E-8	-1846.0846757311579	-214.94714621683084
260000	-3286.346547683124	-1442.8589169913944	-1843.4876306917295	492814.56984798756	163109.73526562363	554609.6265420173	350973.86970553035	243185.68185161508	426694.2264048108	4.0	6.0	1.0	3.0	2.0	9.306361719520485	0.2730943172430737	0.2730651812664709	0.16010928248133044	0.29373121900912513	1.0E-8	-1843.4876306917295	-218.82794278556543
265000	-3283.552498404592	-1436.8722403770632	-1846.6802580275287	426292.45769603865	205393.44105137629	390410.91996536526	332275.8061376551	75421.3749471019	272176.2992209795	1.0	1.0	1.0	3.0	10.0	13.502496362979377	0.2903503429077094	0.27428364698891433	0.14603985821060023	0.2893261518927762	1.0E-8	-1846.6802580275287	-213.14008953737527
270000	-3280.519119097222	-1433.96445034292	-1846.554668754302	389035.9342385502	86143.66419075086	264005.73696271284	231340.13425733836	213752.44687575745	120006.9220868062	2.0	1.0	4.0	5.0	4.0	11.43075288058662	0.29451674764885855	0.26940864526588165	0.1418734534694511	0.2942011536158089	1.0E-8	-1846.554668754302	-213.1714854362699
275000	-3269.8558385627375	-1429.3833640751907	-1840.4724744875466	572167.8273167486	9316.422339011055	32516.487755107162	84356.81242108681	176707.98040529087	276891.50661152013	1.0	2.0	1.0	3.0	9.0	10.551473791927524	0.2901434897372336	0.27065031354964936	0.1462467113810761	0.2929594853320412	1.0E-8	-1840.4724744875466	-212.163985031077
280000	-3257.4958643163295	-1415.2440888152476	-1842.251775501082	482557.7600326897	46199.30305728067	15425.24982142755	21833.937019072993	119357.91169710917	173769.48193587782	1.0	4.0	1.0	3.0	7.0	7.702443010929703	0.2755363210567528	0.2834827642171573	0.15510769357636736	0.2858732211497228	1.0E-8	-1842.251775501082	-198.94263815988847
285000	-3269.6538611442393	-1423.2503945425374	-1846.4034666017017	438707.2366181183	32555.61266652626	217061.407587524	225762.3004508769	168035.36419334216	154931.13372302108	4.0	2.0	1.0	4.0	5.0	3.6657401506950835	0.2732471372791238	0.2830209126193642	0.15785872895178948	0.2858732211497228	1.0E-8	-1846.4034666017017	-202.68580250352656
290000	-3293.962989146734	-1446.481163652157	-1847.4818254945772	602487.9959831053	337535.34945996193	295045.85188444046	542665.502562399	1019463.2448511046	169740.69157713733	2.0	8.0	1.0	4.0	1.0	4.946562170873655	0.2784854542251357	0.27557813541783815	0.15785872895178948	0.28807768140523693	1.0E-8	-1847.4818254945772	-222.48187290710763
295000	-3280.078059880305	-1436.3001455016897	-1843.777914378615	674821.7476793737	105756.53545573023	202277.45155698026	137018.29511345824	354016.6943871061	458785.2976244317	2.0	6.0	2.0	5.0	1.0	8.49986167690409	0.27129864367244405	0.27835474675896954	0.16003785542484608	0.2903087541437406	1.0E-8	-1843.777914378615	-214.87969428081055
300000	-3269.7430970838814	-1426.3152591140447	-1843.4278379698364	288371.0053274144	164061.39366013723	72756.04441093646	231236.17360253836	382087.3533021413	56937.75957327456	3.0	4.0	2.0	3.0	4.0	8.544660585678791	0.26493364427752714	0.27835474675896954	0.16017829677774384	0.29653331218575973	1.0E-8	-1843.4278379698364	-205.47701806651617
305000	-3284.5544777128234	-1430.724177395176	-1853.8303003176477	338535.18530729983	82245.47305288154	375419.59068430617	85385.64899439065	241209.97401131352	354780.33312007587	7.0	2.0	1.0	2.0	4.0	7.781424582347584	0.24464477273844917	0.27678494374165685	0.16890836972649223	0.309661913793402	1.0E-8	-1853.8303003176477	-207.5769089624747
310000	-3280.170584394725	-1435.0736762060187	-1845.0969081887065	509945.44955599995	166147.71918315723	193237.124887743	69738.15594073752	136699.49484545903	273918.8932218469	8.0	1.0	1.0	1.0	5.0	8.83494393349379	0.25610359820071327	0.29291110893435013	0.1635230155334934	0.2874622773314434	1.0E-8	-1845.0969081887065	-215.3368295176545
315000	-3281.202593354573	-1431.2154564720252	-1849.987136882548	321522.35045038833	150790.54304628947	100650.24873577658	213970.89143781687	225576.9213338873	341959.3429262831	5.0	5.0	2.0	3.0	1.0	5.27753222773446	0.2501659603346712	0.2895429430595174	0.16705820608824737	0.2932328905175643	1.0E-8	-1849.987136882548	-211.6462571692742
320000	-3271.6718633847395	-1428.5856118813854	-1843.0862515033543	617153.4268977545	140472.56055021106	63096.07711315404	75967.59944257363	170039.7199950271	362800.78663172014	1.0	2.0	1.0	6.0	6.0	6.581118258852919	0.25557359738226415	0.27674291582267535	0.17447454377373736	0.2932089430213234	1.0E-8	-1843.0862515033543	-209.95168693139522
325000	-3270.8131326315333	-1425.1611553627968	-1845.6519772687368	410836.67805770796	48341.7780480561	30818.197775947712	79832.46234063708	314586.44820092607	318348.62878784415	5.0	2.0	1.0	2.0	6.0	8.872180045510612	0.24781312695805002	0.2845033862468895	0.17447454377373736	0.2932089430213234	1.0E-8	-1845.6519772687368	-206.06068549631382
330000	-3275.2054364290243	-1431.1768424312716	-1844.0285939977528	320277.1319997444	100398.87976934909	95675.73206490808	213631.75141057628	506755.8357641694	357180.9283965722	1.0	4.0	4.0	3.0	4.0	10.35028309653998	0.24959120544051078	0.2834365694034583	0.17052771759245425	0.29644450756357693	1.0E-8	-1844.0285939977528	-209.66007259446687
335000	-3285.217807267725	-1441.5296036450413	-1843.6882036226837	806851.97762111	199848.72855681548	147096.9538905714	959436.3750224122	1115949.6235506444	1227048.4310259442	3.0	7.0	3.0	2.0	1.0	10.35028309653998	0.2660285704253215	0.2785864123494872	0.157685071540621	0.29769994568457053	1.0E-8	-1843.6882036226837	-212.6559270306502
340000	-3283.717210561109	-1440.0606864932242	-1843.656524067885	387661.77025557554	151996.57574779348	359235.9779071435	828501.4029069404	469187.5576572745	227257.8765528968	7.0	2.0	2.0	4.0	1.0	6.343199580404217	0.2660285704253215	0.29032118498489484	0.1440121767977619	0.299638067792022	1.0E-8	-1843.656524067885	-216.48739430044824
345000	-3283.78093853598	-1440.6770052446163	-1843.1039332913638	482945.2660978876	216547.76941578576	281384.03152358124	337450.016125626	278897.2810554181	209369.50903791742	1.0	5.0	6.0	3.0	1.0	5.365453356110717	0.2609553770940247	0.2877656813115583	0.14727857500351513	0.3040003665909022	1.0E-8	-1843.1039332913638	-219.95220723254548
350000	-3267.031202007136	-1425.4171300020118	-1841.6140720051242	346379.1444843601	133135.8554415536	60330.77664559607	62667.72504847292	62138.49901164352	171925.29928783412	4.0	2.0	1.0	3.0	6.0	7.090347954723606	0.27209693233828297	0.27783373196812916	0.15571911204656988	0.2943502236470183	1.0E-8	-1841.6140720051242	-208.79081017096684
355000	-3270.058889097058	-1427.557259799365	-1842.501629297693	361503.0938984674	79310.11705101229	23042.601510394612	20631.346189710704	39225.62539119405	354017.98434951075	4.0	1.0	1.0	3.0	7.0	6.108959688377733	0.2751086255381924	0.27482203876821976	0.14635067725830372	0.30371865843528445	1.0E-8	-1842.501629297693	-207.8717252677477
360000	-3275.2763044111707	-1429.6479316635432	-1845.6283727476275	644249.3561983507	27787.230920978112	22097.053935917455	55817.05492901735	97186.09891509805	499945.0765617356	2.0	1.0	3.0	3.0	7.0	5.332855968216147	0.27281914979036104	0.27625135263182093	0.14547645955428393	0.3054530380235344	1.0E-8	-1845.6283727476275	-212.30543918412218
365000	-3281.047043934346	-1438.7393000412196	-1842.3077438931266	496944.35796704947	198935.8227182345	92073.92175356811	232351.5110087408	249712.94652794919	278298.5762023442	1.0	2.0	1.0	2.0	10.0	5.040945007595975	0.27172069719078557	0.2864834789714838	0.14652271905591777	0.2952731047818131	1.0E-8	-1842.3077438931266	-218.7735677572742
370000	-3298.7617609164863	-1450.3272125456197	-1848.4345483708667	551089.1511447817	1910675.0051475512	602558.582126871	538200.6512808043	151536.50752216764	768858.650159485	1.0	2.0	4.0	8.0	1.0	5.464756885117114	0.2586421062267758	0.2864834789714838	0.15516176770986478	0.2997126470918759	1.0E-8	-1848.4345483708667	-222.11490339864233
375000	-3291.8737194494847	-1446.9087856588437	-1844.964933790641	611133.3451586397	594580.8448910773	761316.9705618685	295995.45867064607	391625.7043882428	282154.36628747644	1.0	7.0	2.0	2.0	4.0	15.333401842430813	0.267376646892234	0.28288751117476113	0.15002319484112925	0.2997126470918759	1.0E-8	-1844.964933790641	-221.46339818672294
